1,ಕಲಬುರಗಿ ಸ 11:ಬರುವ ವರ್ಷದ ಅಕ್ಟೋಬರ್ 2 ರೊಳಗೆ ದೇಶವನ್ನು ಬಯಲು ಶೌಚ ಮುಕ್ತ ರಾಷ್ಟ್ರವನ್ನಾಗಿ ಘೋಷಿಸುವ ಉದ್ದೇಶವನ್ನು ಕೇಂದ್ರ ಸರಕಾರ ಹೊಂದಿದೆ ಎಂದು ಕೇಂದ್ರ ಕುಡಿಯುವ ನೀರು ಮತ್ತು ನೈರ್ಮಲ್ಯ ಖಾತೆ ಸಚಿವ ರಮೇಶ ಜಿಗಜಿಣಗಿ ಹೇಳಿದರು.,,,
1,"Dear User, your OTP is 987654. Do not share with anyone. Verify at http://otp-verify.com.",,,
0,कार्यशाला के लिए रजिस्ट्रेशन की पुष्टि की गई है।,,,
0,The office party is scheduled for next Saturday.,,,
1,"HDFC: Your credit card reward of ₹5,000 is ready. Claim at http://rewards-hdfc.com.",,,
0,"HDFC: आपका चेक ₹7,000 जमा किया गया है और साफ किया गया है. उपलब्ध संतुलन: ₹30,000।",,,
0,ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನ.,,,
1,ನೀವು ನಿಮ್ಮ SBI கணக்கை ಪ್ರಕ್ರಿಯೆ ಮಾಡುತ್ತೀರಿ. http://secure-sbi.com ನಲ್ಲಿ ನಿಮ್ಮ SBI கணக்கை ಪ್ರಕ್ರಿಯೆ ಮಾಡುತ್ತೀರಿ.,,,
1,"നിങ്ങൾ ₹10,00,000 ൽ ഒരു ലാഭം വിജയിച്ചു. ഇപ്പോൾ http://fraud-lottery.com ൽ പരാതി ചെയ്യുക.",,,
0,ശനിയാഴ്ച വരെ നിങ്ങളുടെ ടൈംബർ അയയ്ക്കുക.,,,
1,"મિત્રો, તમે એક મફત મોબાઇલ ફોન માટે પસંદ કરી શકો છો. http://free-mobile.com.",,,
0,ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನವದೆಹಲಿ: ನ.,,,
1,உங்கள் Bajaj Finance கணக்கு விரைவான கவனம் தேவை. http://bajaj-verify.com இல் சரிபார்க்கவும்.,,,
1,നിങ്ങളുടെ ആരോഗ്യ സംരക്ഷണ സമ്പാദനം ചെലവഴിക്കുന്നു. പണം ഇപ്പോൾ http://insurance-payment.com പോലീസുകളിൽ ഒഴിവാക്കാൻ.,,,
1,Your card ending in 1234 has been blocked. Reactivate at http://card-activation.com.,,,
1,আপনার বিনামূল্যে নিরাপত্তা দাবি করুন http://free-lic-insurance.com.,,,
1,টাটা স্কাই অ্যাকাউন্টের জন্য একটি 70% ডাউনলোড পেতে. http://tata-sky-offer.com দেখুন.,,,
1,Your PAN card must be linked to your bank account. Update at http://pan-link.com.,,,
1,உங்கள் ஆர்டர் #12345 இருந்து Flipkart தாமதமாக உள்ளது. விவரங்களுக்கு http://track-order.com செல்லவும்.,,,
0,"Your HDFC account XXXXXX6789 has been debited by ₹2,000 on 06-July-2024. Available balance: ₹15,000.",,,
0,আগামীকাল ৫টার দিকে কফি খেতে হবে।,,,
0,"Union Bank: Your cheque number 123456 of ₹5,000 has been cleared on 05-ஜூலை-2024.",,,
0,Let’s plan a weekend departure.,,,
0,"হ্যাঁ, আমরা একটি সপ্তাহের ভ্রমণ পরিকল্পনা করি।",,,
1,Exclusive Offer: Buy one get one free at http://bogo-offer.com. केवल सीमित समय!,,,
1,ഒരു വാങ്ങുക ഒരു വാങ്ങുക ഒരു വാങ്ങുക ഒരു വാങ്ങുക ഒരു വാങ്ങുക ഒരു വാങ്ങുക ഒരു വാങ്ങുക ഒരു വാങ്ങുക ഒരു വാങ്ങുക ഒരു വാങ്ങുക ഒരു വാങ്ങുക ഒരു വാങ്ങുക ഒരു വാങ്ങുക ഒരു വാങ്ങുക,,,
1,Important: Update your KYC details at http://kyc-update.com to avoid account suspension.,,,
0,"কোটাক: আপনার সতর্কতা সতর্ক। XXXXXX1234 অ্যাকাউন্টে পাওয়া সতর্কতা ₹25,000।",,,
0,Please complete the survey and share your feedback.,,,
0,Do not miss our exclusive sale this weekend.,,,
0,നിങ്ങളുടെ അംഗീകാരം വിജയകരമായി തുടർന്നു.,,,
0,"Hey, let's plan a weekend getaway.",,,
1,आपके Paytm पोर्टफोलियो को सत्यापन की आवश्यकता है. सेवा का उपयोग जारी रखने के लिए http://verify-paytm.com पर जाएं.,,,
1,ಕಲಬುರಗಿ ಸ 11:ಬರುವ ವರ್ಷದ ಅಕ್ಟೋಬರ್ 2 ರೊಳಗೆ ದೇಶವನ್ನು ಬಯಲು ಶೌಚ ಮುಕ್ತ ರಾಷ್ಟ್ರವನ್ನಾಗಿ ಘೋಷಿಸುವ ಉದ್ದೇಶವನ್ನು ಕೇಂದ್ರ ಸರಕಾರ ಹೊಂದಿದೆ ಎಂದು ಕೇಂದ್ರ ಕುಡಿಯುವ ನೀರು ಮತ್ತು ನೈರ್ಮಲ್ಯ ಖಾತೆ ಸಚಿವ ರಮೇಶ ಜಿಗಜಿಣಗಿ ಹೇಳಿದರು.,,,
0,आपका सदस्यता सफलतापूर्वक नवीनीकृत किया गया है।,,,
0,We are excited to announce our new product launch.,,,
1,Claim your free insurance from LIC at http://free-lic-insurance.com.,,,
1,"প্রিয় গ্রাহক, http://free-netflix.com এ আপনার বিনামূল্যে Netflix অ্যাকাউন্ট দাবি করুন।",,,
0,"कोटाक: आपका संतुलन चेतावनी. खाते XXXXXX1234 में उपलब्ध संतुलन ₹25,000 है.",,,
1,Your Paytm wallet needs verification. Visit http://verify-paytm.com to continue using the service. ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ.,,,
1,Your order #12345 from Flipkart is delayed. Visit http://track-order.com for details.,,,
1,Get a free consultation with our financial advisor at http://free-consultation.com.,,,
1,உங்கள் Kotak Mahindra கணக்கு உறுதி தேவை. http://verify-kotak.com கிளிக் செய்யவும்.,,,
1,Claim your free insurance from LIC at http://free-lic-insurance.com.,,,
1,Your Bajaj Finance account needs urgent attention. check at http://bajaj-verify.com.,,,
1,"প্রিয় গ্রাহক, আপনি ₹2,000 এর একটি অপেক্ষা ট্রেডিং আছে. http://pending-transaction.com এ চেক করুন।",,,
1,പ്രത്യേക പ്രൊഫഷണൽ: നിങ്ങളുടെ ആദ്യ ഡയറിൽ 100% ബോണസ് ലഭിക്കുക. http://bonus-deposit.com ൽ ഓർമ്മ ചെയ്യുക.,,,
1,"प्रिय ग्राहक, आपका आयकर वापसी ₹50,000 है. अपने विवरणों को http://tax-refund.com पर भेजें.",,,
0,"Bank of India: Snapdeal ൽ നിങ്ങളുടെ പുതിയ ₹1,200 ട്രാപ്ഷൻ വിജയകരമായി പൂർത്തിയാക്കി.",,,
1,Axis Bank: கடன் மீது சிறப்பு ஒப்பந்தம். http://loan-offer.com பார்வையிடவும்.,,,
0,Please complete the survey and share your feedback.,,,
0,"ব্যাংক অ্যাব্রোডা: ₹10,000 এর আপনার ऋण EMI ১৫ জুলাই ২০২৪ সালে দায়িত্ব দেয়।",,,
0,Don't forget to wish Rahul on his anniversary.,,,
1,"Your UPI payment of ₹1,000 is on hold. Visit http://upi-resolve.com.",,,
1,"बधाई! आपने ₹10,00,000 का एक लॉटरी जीता है. अब http://fraud-lottery.com पर दावा करें.",,,
0,அடுத்த அரவிந்த் சந்திப்பு அடுத்த அரவிந்த் சந்திப்பு,,,
1,AXIS BANK: જિંદગીઓ માટે સત્તાવાર નિર્માણ. http://loan-offer.com માટે જિંદગીઓનો ઉપયોગ કરો.,,,
0,"Your HDFC account XXXXXX6789 has been debited by ₹2,000 on 06-July-2024.",,,
1,Pay now at http://insurance-payment.com to avoid policy gap.,,,
1,आपके मोबाइल नंबर को निरंतर सेवा के लिए अपडेट किया जाना चाहिए. http://mobile-update.com पर अपडेट करें.,,,
0,RBI: உங்கள் ஒப்பந்தம் OTP 987654 ஆகும்.எவருக்கும் பகிர்ந்து கொள்ள வேண்டாம்.,,,
0,RBI: உங்கள் ஒப்பந்தம் OTP 987654 ஆகும்.எவருக்கும் பகிர்ந்து கொள்ள வேண்டாம்.,,,
1,Congratulations! you have been selected for a job interview. confirm at http://job-offer.com.,,,
1,"HDFC: Your credit card reward of ₹5,000 is ready.Request at http://rewards-hdfc.com.",,,
0,"Hey, let's plan a weekend getaway.",,,
1,നിങ്ങളുടെ Bajaj Finance അക്കൗണ്ട് വേഗം ശ്രദ്ധ ആവശ്യമാണ്. http://bajaj-verify.com ൽ പരിശോധിക്കുക.,,,
0,You are registered with the workshop.ಇದರ ಬಗ್ಗೆ ನಿಮ್ಮ ಮಾಹಿತಿ ತಿಳಿಯಿರಿ.,,,
0,"Subscribe to Oneindia Kannada ಬೆಂಗಳೂರು, ಫೆಬ್ರವರಿ 16: ರಾಜ್ಯದ ಜನಸಂಖ್ಯೆ ಹೆಚ್ಚಳವಾಗುವ ಸಾಧ್ಯತೆ ಇದೆ.",,,
1,ICICI ബാങ്ക്: നിങ്ങളുടെ അക്കൗണ്ട് അപകടത്തിലുണ്ട്. http://icici-verify.com ൽ നിങ്ങളുടെ വിവരങ്ങൾ പരിശോധിക്കുക.,,,
0,Thank you for your purchase!ಇದರಂತೆ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ.,,,
1,ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ www.free-lic-insurance.com ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ ನಿಮ್ಮ ವೆಬ್ಸೈಟ್ನಲ್ಲಿ.,,,
0,"Union Bank: Your cheque number 123456 of ₹5,000 has been cleared on 05-July-2024.",,,
1,"உங்கள் UPI செலவு ₹1,000 வைத்திருக்கிறது. Visit http://upi-resolve.com.",,,
1,விரைவான: உங்கள் SBI கணக்கு பாதிக்கப்பட்டது. http://secure-sbi.com அதை பாதுகாக்க.,,,
1,"Dear Customer, claim your free Netflix subscription at http://free-netflix.com.",,,
1,Your Bajaj Finance account needs urgent attention. check at http://bajaj-verify.com.,,,
0,Please find the attached document for your review.,,,
1,உங்கள் மொபைல் எண் தொடர்ந்து சேவைக்கு மேம்படுத்தப்பட வேண்டும். http://mobile-update.com இல் மேம்படுத்தப்படும்.,,,
0,"તમે ₹1,000 થી +918976543210 સુધીના UPI રજૂ કરી શકો છો. Ref ID: 1234567890.",,,
0,"प्रिय ग्राहक, बिजली के लिए आपका बिल भुगतान ₹600 सफलतापूर्वक संसाधित किया गया है।",,,
1,আপনার সরবরাহকারী ফান্ড অ্যাকাউন্ট অবিলম্বে মনোযোগ দরকার http://pf-update.com সন্ধান করুন।,,,
0,"ইউনিয়নের ব্যাংক: আপনার চেক নম্বর 123456 ₹5,000 05- জুলাই-2024 থেকে পরিষ্কার করা হয়েছে।",,,
1,"HDFC: आपका क्रेडिट कार्ड इनाम ₹5,000 तैयार है. http://rewards-hdfc.com पर दावा करें.",,,
1,"Dear Customer, your income tax refund of ₹50,000 is pending. Submit your details at http://tax-refund.com.",,,
0,এই সপ্তাহে আমাদের অ্যাকাউন্ট বিক্রয় ভুল করবেন না।,,,
0,"ICICI बैंक: AMAZON.IN पर आपका लेनदेन ₹4,500 05 जुलाई 2024 को सफल रहा है।",,,
1,"Dear Customer, claim your free Netflix subscription at http://free-netflix.com.",,,
0,விவரங்கள் அறிய Club Alpino Italiano மீது கிளிக் செய்யவும்.,,,
0,"COTAK: Your balance alert. Account XXXXXX1234 પર उपलब्ध balance ₹25,000 છે.",,,
0,ಕಲಬುರಗಿ ಸ 11:ಬರುವ ವರ್ಷದ ಅಕ್ಟೋಬರ್ 2 ರೊಳಗೆ ದೇಶವನ್ನು ಬಯಲು ಶೌಚ ಮುಕ್ತ ರಾಷ್ಟ್ರವನ್ನಾಗಿ ಘೋಷಿಸುವ ಉದ್ದೇಶವನ್ನು ಕೇಂದ್ರ ಸರಕಾರ ಹೊಂದಿದೆ ಎಂದು ಕೇಂದ್ರ ಕುಡಿಯುವ ನೀರು ಮತ್ತು ನೈರ್ಮಲ್ಯ ಖಾತೆ ಸಚಿವ ರಮೇಶ ಜಿಗಜಿಣಗಿ,,,
1,Congratulations! You've been selected for a job interview. Confirm at http://job-offer.com.,,,
0,ശനിയാഴ്ച വരെ നിങ്ങളുടെ ടൈംബർ അയയ്ക്കുക.,,,
0,"Hey, let's plan a weekend getaway.",,,
0,"ইউনিয়নের ব্যাংক: আপনার চেক নম্বর 123456 ₹5,000 05- জুলাই-2024 থেকে পরিষ্কার করা হয়েছে।",,,
1,আপনার বিনামূল্যে নিরাপত্তা দাবি করুন http://free-lic-insurance.com.,,,
1,আপনার বিনামূল্যে নিরাপত্তা দাবি করুন http://free-lic-insurance.com.,,,
0,"HDFC: आपका चेक ₹7,000 जमा किया गया है और साफ किया गया है. उपलब्ध संतुलन: ₹30,000।",,,
